CUDA extension for structured kernels (Cauchy and Vandermonde multiplication) not found. Install by going to extensions/kernels/ and running `python setup.py install`, for improved speed and memory efficiency. Note that the kernel changed for state-spaces 4.0 and must be recompiled.
Falling back on slow Cauchy and Vandermonde kernel. Install at least one of pykeops or the CUDA extension for better speed and memory efficiency.
==> Preparing mnist data..
==> Building model..
Optimizer group 0 | 28 tensors | lr 0.01 | weight_decay 0.0
Optimizer group 1 | 12 tensors | lr 0.001 | weight_decay 0.0
  0%|          | 0/100 [00:00<?, ?it/s]Epoch: 0:   0%|          | 0/100 [00:00<?, ?it/s]
0it [00:00, ?it/s][A
Batch Idx: (41/844) | Loss: 2.524 | Acc: 10.454% (281/2688): : 42it [03:31,  5.03s/it][A
Batch Idx: (42/844) | Loss: 2.518 | Acc: 10.647% (293/2752): : 42it [03:36,  5.03s/it][A
Batch Idx: (42/844) | Loss: 2.518 | Acc: 10.647% (293/2752): : 43it [03:36,  4.96s/it][A
Batch Idx: (43/844) | Loss: 2.514 | Acc: 10.724% (302/2816): : 43it [03:40,  4.96s/it][A
Batch Idx: (43/844) | Loss: 2.514 | Acc: 10.724% (302/2816): : 44it [03:40,  4.94s/it][A
Batch Idx: (44/844) | Loss: 2.512 | Acc: 10.660% (307/2880): : 44it [03:46,  4.94s/it][A
Batch Idx: (44/844) | Loss: 2.512 | Acc: 10.660% (307/2880): : 45it [03:46,  5.02s/it][A
Batch Idx: (45/844) | Loss: 2.508 | Acc: 10.496% (309/2944): : 45it [03:51,  5.02s/it][A
Batch Idx: (45/844) | Loss: 2.508 | Acc: 10.496% (309/2944): : 46it [03:51,  5.11s/it][A
Batch Idx: (46/844) | Loss: 2.508 | Acc: 10.406% (313/3008): : 46it [03:56,  5.11s/it][A
Batch Idx: (46/844) | Loss: 2.508 | Acc: 10.406% (313/3008): : 47it [03:56,  5.02s/it][A
Batch Idx: (47/844) | Loss: 2.506 | Acc: 10.286% (316/3072): : 47it [04:01,  5.02s/it][A
Batch Idx: (47/844) | Loss: 2.506 | Acc: 10.286% (316/3072): : 48it [04:01,  4.97s/it][A
Batch Idx: (48/844) | Loss: 2.503 | Acc: 10.236% (321/3136): : 48it [04:06,  4.97s/it][A
Batch Idx: (48/844) | Loss: 2.503 | Acc: 10.236% (321/3136): : 49it [04:06,  4.98s/it][A
Batch Idx: (49/844) | Loss: 2.498 | Acc: 10.312% (330/3200): : 49it [04:12,  4.98s/it][A
Batch Idx: (49/844) | Loss: 2.498 | Acc: 10.312% (330/3200): : 50it [04:12,  5.29s/it][A
Batch Idx: (50/844) | Loss: 2.496 | Acc: 10.263% (335/3264): : 50it [04:17,  5.29s/it][A
Batch Idx: (50/844) | Loss: 2.496 | Acc: 10.263% (335/3264): : 51it [04:17,  5.15s/it][A
Batch Idx: (51/844) | Loss: 2.492 | Acc: 10.397% (346/3328): : 51it [04:21,  5.15s/it][A
Batch Idx: (51/844) | Loss: 2.492 | Acc: 10.397% (346/3328): : 52it [04:21,  5.10s/it][A
Batch Idx: (52/844) | Loss: 2.489 | Acc: 10.436% (354/3392): : 52it [04:26,  5.10s/it][A
Batch Idx: (52/844) | Loss: 2.489 | Acc: 10.436% (354/3392): : 53it [04:26,  5.01s/it][A
Batch Idx: (53/844) | Loss: 2.487 | Acc: 10.417% (360/3456): : 53it [04:31,  5.01s/it][A
Batch Idx: (53/844) | Loss: 2.487 | Acc: 10.417% (360/3456): : 54it [04:31,  4.95s/it][A
Batch Idx: (54/844) | Loss: 2.486 | Acc: 10.369% (365/3520): : 54it [04:36,  4.95s/it][A
Batch Idx: (54/844) | Loss: 2.486 | Acc: 10.369% (365/3520): : 55it [04:36,  4.91s/it][A
Batch Idx: (55/844) | Loss: 2.483 | Acc: 10.324% (370/3584): : 55it [04:41,  4.91s/it][A
Batch Idx: (55/844) | Loss: 2.483 | Acc: 10.324% (370/3584): : 56it [04:41,  4.88s/it][A
Batch Idx: (56/844) | Loss: 2.481 | Acc: 10.225% (373/3648): : 56it [04:46,  4.88s/it][A
Batch Idx: (56/844) | Loss: 2.481 | Acc: 10.225% (373/3648): : 57it [04:46,  4.86s/it][A
Batch Idx: (57/844) | Loss: 2.479 | Acc: 10.183% (378/3712): : 57it [04:50,  4.86s/it][A
Batch Idx: (57/844) | Loss: 2.479 | Acc: 10.183% (378/3712): : 58it [04:50,  4.84s/it][A
Batch Idx: (58/844) | Loss: 2.476 | Acc: 10.169% (384/3776): : 58it [04:55,  4.84s/it][A
Batch Idx: (58/844) | Loss: 2.476 | Acc: 10.169% (384/3776): : 59it [04:55,  4.83s/it][A
Batch Idx: (59/844) | Loss: 2.476 | Acc: 10.052% (386/3840): : 59it [05:00,  4.83s/it][A
Batch Idx: (59/844) | Loss: 2.476 | Acc: 10.052% (386/3840): : 60it [05:00,  4.83s/it][A
Batch Idx: (60/844) | Loss: 2.474 | Acc: 10.195% (398/3904): : 60it [05:05,  4.83s/it][A
Batch Idx: (60/844) | Loss: 2.474 | Acc: 10.195% (398/3904): : 61it [05:05,  4.82s/it][A
Batch Idx: (61/844) | Loss: 2.471 | Acc: 10.232% (406/3968): : 61it [05:10,  4.82s/it][A
Batch Idx: (61/844) | Loss: 2.471 | Acc: 10.232% (406/3968): : 62it [05:10,  4.82s/it][A
Batch Idx: (62/844) | Loss: 2.468 | Acc: 10.293% (415/4032): : 62it [05:14,  4.82s/it][A
Batch Idx: (62/844) | Loss: 2.468 | Acc: 10.293% (415/4032): : 63it [05:14,  4.82s/it][A
Batch Idx: (63/844) | Loss: 2.466 | Acc: 10.229% (419/4096): : 63it [05:19,  4.82s/it][A
